Transaction,Instrument,Qty,Entry,Entry Price,Entry Time,Exit,Exit Price,Exit Time,Profit,Cumulative Profit
1242,NIFTY09JAN2523700PE,65,SELL,108.7,09 Jan 2025 10:45:14,BUY,115.85,09 Jan 2025 10:46:00,-464.75,11680.5
1243,NIFTY16JAN2523450PE,65,BUY,177.65,10 Jan 2025 10:45:14,SELL,161.3,10 Jan 2025 10:53:14,-1062.75,11813.75
1243,NIFTY16JAN2523500PE,65,SELL,201.9,10 Jan 2025 10:45:14,BUY,183.5,10 Jan 2025 10:53:14,1196,11813.75
1244,NIFTY16JAN2523350PE,65,BUY,165.1,13 Jan 2025 10:45:14,SELL,173.35,13 Jan 2025 10:50:44,536.25,12083.5
1244,NIFTY16JAN2523400PE,65,SELL,190.55,13 Jan 2025 10:45:14,BUY,194.65,13 Jan 2025 10:51:00,-266.5,12083.5
1245,NIFTY16JAN2523200PE,65,BUY,93.85,14 Jan 2025 10:45:14,SELL,86.65,14 Jan 2025 10:48:00,-468,12213.5
1245,NIFTY16JAN2523250PE,65,SELL,116.95,14 Jan 2025 10:45:14,BUY,107.75,14 Jan 2025 10:48:00,598,12213.5
1246,NIFTY16JAN2523250PE,65,BUY,55.85,15 Jan 2025 10:45:14,SELL,50.5,15 Jan 2025 10:47:29,-347.75,12392.25
1246,NIFTY16JAN2523300PE,65,SELL,80,15 Jan 2025 10:45:14,BUY,71.9,15 Jan 2025 10:47:29,526.5,12392.25
1247,NIFTY16JAN2523350PE,65,BUY,68.05,16 Jan 2025 10:45:14,SELL,71.45,16 Jan 2025 10:48:44,221,12275.25
1247,NIFTY16JAN2523400PE,65,SELL,113.35,16 Jan 2025 10:45:14,BUY,118.55,16 Jan 2025 10:49:00,-338,12275.25
1248,NIFTY23JAN2523200PE,65,BUY,157,17 Jan 2025 10:45:14,SELL,164.85,17 Jan 2025 10:49:44,510.25,10435.75
1248,NIFTY23JAN2523250PE,65,SELL,181.15,17 Jan 2025 10:45:14,BUY,217.3,17 Jan 2025 10:50:00,-2349.75,10435.75
1249,NIFTY23JAN2523250PE,65,BUY,137.1,20 Jan 2025 10:45:14,SELL,143.95,20 Jan 2025 10:48:44,445.25,10182.25
1249,NIFTY23JAN2523300PE,65,SELL,160,20 Jan 2025 10:45:14,BUY,170.75,20 Jan 2025 10:49:00,-698.75,10182.25
1250,NIFTY23JAN2523150PE,65,BUY,145.6,21 Jan 2025 10:45:14,SELL,147,21 Jan 2025 10:46:14,91,10318.75
1250,NIFTY23JAN2523200PE,65,SELL,169.9,21 Jan 2025 10:45:14,BUY,169.2,21 Jan 2025 10:46:14,45.5,10318.75
1251,NIFTY23JAN2523100PE,65,BUY,68.35,22 Jan 2025 10:45:14,SELL,71.75,22 Jan 2025 10:45:44,221,10448.75
1251,NIFTY23JAN2523150PE,65,SELL,89.4,22 Jan 2025 10:45:14,BUY,90.8,22 Jan 2025 10:46:00,-91,10448.75
1252,NIFTY23JAN2523250PE,65,BUY,33.9,23 Jan 2025 10:45:14,SELL,35.55,23 Jan 2025 10:45:44,107.25,10416.25
1252,NIFTY23JAN2523300PE,65,SELL,72.1,23 Jan 2025 10:45:14,BUY,74.25,23 Jan 2025 10:46:00,-139.75,10416.25
1253,NIFTY30JAN2523200PE,65,BUY,164.8,24 Jan 2025 10:45:14,SELL,170.3,24 Jan 2025 10:52:14,357.5,10559.25
1253,NIFTY30JAN2523250PE,65,SELL,189,24 Jan 2025 10:45:14,BUY,192.3,24 Jan 2025 10:52:14,-214.5,10559.25
1254,NIFTY30JAN2522800PE,65,BUY,139.4,27 Jan 2025 10:45:14,SELL,130.05,27 Jan 2025 10:46:14,-607.75,10741.25
1254,NIFTY30JAN2522850PE,65,SELL,162.3,27 Jan 2025 10:45:14,BUY,150.15,27 Jan 2025 10:46:14,789.75,10741.25
1255,NIFTY30JAN2522850PE,65,BUY,136.7,28 Jan 2025 10:45:14,SELL,114.25,28 Jan 2025 11:01:29,-1459.25,10988.25
1255,NIFTY30JAN2522900PE,65,SELL,158.85,28 Jan 2025 10:45:14,BUY,132.6,28 Jan 2025 11:01:29,1706.25,10988.25
1256,NIFTY30JAN2523050PE,65,BUY,144,29 Jan 2025 10:45:14,SELL,118,29 Jan 2025 10:59:29,-1690,11202.75
1256,NIFTY30JAN2523100PE,65,SELL,167.55,29 Jan 2025 10:45:14,BUY,138.25,29 Jan 2025 10:59:29,1904.5,11202.75
1257,NIFTY30JAN2523250PE,65,BUY,53.7,30 Jan 2025 10:45:14,SELL,56.35,30 Jan 2025 10:45:44,172.25,11420.5
1257,NIFTY30JAN2523300PE,65,SELL,75.5,30 Jan 2025 10:45:14,BUY,74.8,30 Jan 2025 10:46:00,45.5,11420.5
1258,NIFTY06FEB2523500PE,65,BUY,291.15,31 Jan 2025 10:45:14,SELL,281.4,31 Jan 2025 11:22:14,-633.75,11553.75
1258,NIFTY06FEB2523550PE,65,SELL,314.15,31 Jan 2025 10:45:14,BUY,302.35,31 Jan 2025 11:22:14,767,11553.75
1259,NIFTY06FEB2523600PE,65,BUY,219.45,01 Feb 2025 10:45:14,SELL,199.8,01 Feb 2025 10:59:29,-1277.25,11709.75
1259,NIFTY06FEB2523650PE,65,SELL,242.9,01 Feb 2025 10:45:14,BUY,220.85,01 Feb 2025 10:59:29,1433.25,11709.75
1260,NIFTY06FEB2523350PE,65,BUY,124.6,03 Feb 2025 10:45:14,SELL,118.55,03 Feb 2025 11:00:00,-393.25,11849.5
1260,NIFTY06FEB2523400PE,65,SELL,150,03 Feb 2025 10:45:14,BUY,141.8,03 Feb 2025 11:00:00,533,11849.5
1261,NIFTY06FEB2523500PE,65,BUY,174.1,04 Feb 2025 10:45:14,SELL,182.8,04 Feb 2025 10:53:44,565.5,11755.25
1261,NIFTY06FEB2523550PE,65,SELL,199.8,04 Feb 2025 10:45:14,BUY,209.95,04 Feb 2025 10:54:00,-659.75,11755.25
1262,NIFTY06FEB2523800PE,65,BUY,107.35,05 Feb 2025 10:45:14,SELL,112.7,05 Feb 2025 10:57:44,347.75,10952.5
1262,NIFTY06FEB2523850PE,65,SELL,141.6,05 Feb 2025 10:45:14,BUY,159.3,05 Feb 2025 10:58:00,-1150.5,10952.5
1263,NIFTY06FEB2523700PE,65,BUY,87.6,06 Feb 2025 10:45:14,SELL,91.95,06 Feb 2025 10:47:44,282.75,10952.5
1263,NIFTY06FEB2523750PE,65,SELL,132.75,06 Feb 2025 10:45:14,BUY,137.1,06 Feb 2025 10:48:00,-282.75,10952.5
1264,NIFTY13FEB2523600PE,65,BUY,161.95,07 Feb 2025 10:45:14,SELL,141.05,07 Feb 2025 10:59:29,-1358.5,11085.75
1264,NIFTY13FEB2523650PE,65,SELL,186.75,07 Feb 2025 10:45:14,BUY,163.8,07 Feb 2025 10:59:29,1491.75,11085.75
1265,NIFTY13FEB2523400PE,65,BUY,139.7,10 Feb 2025 10:45:14,SELL,146.65,10 Feb 2025 10:46:44,451.75,11306.75
1265,NIFTY13FEB2523450PE,65,SELL,164.7,10 Feb 2025 10:45:14,BUY,168.25,10 Feb 2025 10:47:00,-230.75,11306.75
1266,NIFTY13FEB2523250PE,65,BUY,103.4,11 Feb 2025 10:45:14,SELL,89.75,11 Feb 2025 11:09:00,-887.25,11453
1266,NIFTY13FEB2523300PE,65,SELL,128.45,11 Feb 2025 10:45:14,BUY,112.55,11 Feb 2025 11:09:00,1033.5,11453
1267,NIFTY13FEB2522900PE,65,BUY,101.8,12 Feb 2025 10:45:14,SELL,89.8,12 Feb 2025 10:45:29,-780,11648
1267,NIFTY13FEB2522950PE,65,SELL,130.9,12 Feb 2025 10:45:14,BUY,115.9,12 Feb 2025 10:45:29,975,11648
1268,NIFTY13FEB2523200PE,65,BUY,46.45,13 Feb 2025 10:45:14,SELL,41.8,13 Feb 2025 10:45:29,-302.25,11784.5
1268,NIFTY13FEB2523250PE,65,SELL,77,13 Feb 2025 10:45:14,BUY,70.25,13 Feb 2025 10:45:29,438.75,11784.5
1269,NIFTY20FEB2522950PE,65,BUY,176.35,14 Feb 2025 10:45:14,SELL,168.7,14 Feb 2025 10:45:29,-497.25,11917.75
1269,NIFTY20FEB2523000PE,65,SELL,202.55,14 Feb 2025 10:45:14,BUY,192.85,14 Feb 2025 10:45:29,630.5,11917.75
1270,NIFTY20FEB2522950PE,65,BUY,156,17 Feb 2025 10:45:14,SELL,163.8,17 Feb 2025 10:45:44,507,11927.5
1270,NIFTY20FEB2523000PE,65,SELL,180,17 Feb 2025 10:45:14,BUY,187.65,17 Feb 2025 10:46:00,-497.25,11927.5
1271,NIFTY20FEB2522850PE,65,BUY,139.3,18 Feb 2025 10:45:14,SELL,146.25,18 Feb 2025 10:46:14,451.75,12590.5
1271,NIFTY20FEB2522900PE,65,SELL,165.65,18 Feb 2025 10:45:14,BUY,162.4,18 Feb 2025 10:46:29,211.25,12590.5
1272,NIFTY20FEB2523000PE,65,BUY,81.8,19 Feb 2025 10:45:14,SELL,85.85,19 Feb 2025 10:48:14,263.25,12593.75
1272,NIFTY20FEB2523050PE,65,SELL,103.95,19 Feb 2025 10:45:14,BUY,107.95,19 Feb 2025 10:48:29,-260,12593.75
1273,NIFTY20FEB2522850PE,65,BUY,25.95,20 Feb 2025 10:45:14,SELL,27.2,20 Feb 2025 10:45:44,81.25,12431.25
1273,NIFTY20FEB2522900PE,65,SELL,47.7,20 Feb 2025 10:45:14,BUY,51.45,20 Feb 2025 10:46:00,-243.75,12431.25
1274,NIFTY27FEB2522800PE,65,BUY,148,21 Feb 2025 10:45:14,SELL,155.4,21 Feb 2025 10:49:44,481,12281.75
1274,NIFTY27FEB2522850PE,65,SELL,171.3,21 Feb 2025 10:45:14,BUY,181,21 Feb 2025 10:50:00,-630.5,12281.75
1275,NIFTY27FEB2522550PE,65,BUY,92.75,24 Feb 2025 10:45:14,SELL,86.8,24 Feb 2025 11:11:00,-386.75,12424.75
1275,NIFTY27FEB2522600PE,65,SELL,113.6,24 Feb 2025 10:45:14,BUY,105.45,24 Feb 2025 11:11:00,529.75,12424.75
1276,NIFTY27FEB2522550PE,65,BUY,46.2,25 Feb 2025 10:45:14,SELL,48.5,25 Feb 2025 10:47:44,149.5,12018.5
1276,NIFTY27FEB2522600PE,65,SELL,64.05,25 Feb 2025 10:45:14,BUY,72.6,25 Feb 2025 10:48:00,-555.75,12018.5
1277,NIFTY27FEB2522500PE,65,BUY,8.3,27 Feb 2025 10:45:14,SELL,6.6,27 Feb 2025 10:50:29,-110.5,12151.75
1277,NIFTY27FEB2522550PE,65,SELL,16.9,27 Feb 2025 10:45:14,BUY,13.15,27 Feb 2025 10:50:29,243.75,12151.75
1278,NIFTY06MAR2522400PE,65,BUY,157.85,28 Feb 2025 10:45:14,SELL,165.7,28 Feb 2025 10:48:44,510.25,11651.25
1278,NIFTY06MAR2522450PE,65,SELL,186.15,28 Feb 2025 10:45:14,BUY,201.7,28 Feb 2025 10:49:00,-1010.75,11651.25
1279,NIFTY06MAR2522150PE,65,BUY,161.8,03 Mar 2025 10:45:14,SELL,145.5,03 Mar 2025 10:46:29,-1059.5,11784.5
1279,NIFTY06MAR2522200PE,65,SELL,191.35,03 Mar 2025 10:45:14,BUY,173,03 Mar 2025 10:46:29,1192.75,11784.5
1280,NIFTY06MAR2522150PE,65,BUY,143.75,04 Mar 2025 10:45:14,SELL,131.1,04 Mar 2025 10:59:00,-822.25,11917.75
1280,NIFTY06MAR2522200PE,65,SELL,176.8,04 Mar 2025 10:45:14,BUY,162.1,04 Mar 2025 10:59:00,955.5,11917.75
1281,NIFTY06MAR2522350PE,65,BUY,120.15,05 Mar 2025 10:45:14,SELL,126.15,05 Mar 2025 10:47:44,390,11628.5
1281,NIFTY06MAR2522400PE,65,SELL,153.75,05 Mar 2025 10:45:14,BUY,164.2,05 Mar 2025 10:48:00,-679.25,11628.5
1282,NIFTY06MAR2522450PE,65,BUY,106.9,06 Mar 2025 10:45:14,SELL,112.2,06 Mar 2025 10:46:14,344.5,11674
1282,NIFTY06MAR2522500PE,65,SELL,153,06 Mar 2025 10:45:14,BUY,157.6,06 Mar 2025 10:46:29,-299,11674
1283,NIFTY13MAR2522650PE,65,BUY,165.55,07 Mar 2025 10:45:14,SELL,151.4,07 Mar 2025 10:49:29,-919.75,11856
1283,NIFTY13MAR2522700PE,65,SELL,193,07 Mar 2025 10:45:14,BUY,176.05,07 Mar 2025 10:49:29,1101.75,11856
1284,NIFTY13MAR2522650PE,65,BUY,123.2,10 Mar 2025 10:45:14,SELL,129.35,10 Mar 2025 11:01:44,399.75,11797.5
1284,NIFTY13MAR2522700PE,65,SELL,148.65,10 Mar 2025 10:45:14,BUY,155.7,10 Mar 2025 11:02:00,-458.25,11797.5
1285,NIFTY13MAR2522450PE,65,BUY,113.9,11 Mar 2025 10:45:14,SELL,119.55,11 Mar 2025 10:47:14,367.25,12246
1285,NIFTY13MAR2522500PE,65,SELL,140.05,11 Mar 2025 10:45:14,BUY,138.8,11 Mar 2025 10:47:29,81.25,12246
1286,NIFTY13MAR2522450PE,65,BUY,80.9,12 Mar 2025 10:45:14,SELL,84.9,12 Mar 2025 10:47:44,260,11901.5
1286,NIFTY13MAR2522500PE,65,SELL,110.45,12 Mar 2025 10:45:14,BUY,119.75,12 Mar 2025 10:48:00,-604.5,11901.5
1287,NIFTY13MAR2522550PE,65,BUY,45.6,13 Mar 2025 10:45:14,SELL,47.85,13 Mar 2025 10:45:44,146.25,11618.75
1287,NIFTY13MAR2522600PE,65,SELL,85.25,13 Mar 2025 10:45:14,BUY,91.85,13 Mar 2025 10:46:00,-429,11618.75
1288,NIFTY20MAR2522500PE,65,BUY,116.05,17 Mar 2025 10:45:14,SELL,107.95,17 Mar 2025 10:56:14,-526.5,11765
1288,NIFTY20MAR2522550PE,65,SELL,141.95,17 Mar 2025 10:45:14,BUY,131.6,17 Mar 2025 10:56:14,672.75,11765
1289,NIFTY20MAR2522800PE,65,BUY,118.5,18 Mar 2025 10:45:14,SELL,124.4,18 Mar 2025 10:46:44,383.5,11615.5
1289,NIFTY20MAR2522850PE,65,SELL,143.4,18 Mar 2025 10:45:14,BUY,151.6,18 Mar 2025 10:47:00,-533,11615.5
1290,NIFTY20MAR2522900PE,65,BUY,69.85,19 Mar 2025 10:45:14,SELL,73.3,19 Mar 2025 10:46:44,224.25,11479
1290,NIFTY20MAR2522950PE,65,SELL,91.8,19 Mar 2025 10:45:14,BUY,97.35,19 Mar 2025 10:47:00,-360.75,11479
1291,NIFTY20MAR2523000PE,65,BUY,31.7,20 Mar 2025 10:45:14,SELL,33.25,20 Mar 2025 10:46:44,100.75,11375
1291,NIFTY20MAR2523050PE,65,SELL,47.85,20 Mar 2025 10:45:14,BUY,51,20 Mar 2025 10:47:00,-204.75,11375
1292,NIFTY27MAR2523300PE,65,BUY,119.95,21 Mar 2025 10:45:14,SELL,109.7,21 Mar 2025 10:48:00,-666.25,11511.5
1292,NIFTY27MAR2523350PE,65,SELL,143.6,21 Mar 2025 10:45:14,BUY,131.25,21 Mar 2025 10:48:00,802.75,11511.5
1293,NIFTY27MAR2523550PE,65,BUY,122.7,24 Mar 2025 10:45:14,SELL,114.45,24 Mar 2025 10:52:00,-536.25,11713
1293,NIFTY27MAR2523600PE,65,SELL,146.35,24 Mar 2025 10:45:14,BUY,135,24 Mar 2025 10:52:00,737.75,11713
1294,NIFTY27MAR2523750PE,65,BUY,107.35,25 Mar 2025 10:45:14,SELL,112.7,25 Mar 2025 10:45:44,347.75,11384.75
1294,NIFTY27MAR2523800PE,65,SELL,132.4,25 Mar 2025 10:45:14,BUY,142.8,25 Mar 2025 10:46:00,-676,11384.75
1295,NIFTY27MAR2523650PE,65,BUY,59,26 Mar 2025 10:45:14,SELL,55.8,26 Mar 2025 10:45:29,-208,11521.25
1295,NIFTY27MAR2523700PE,65,SELL,81.3,26 Mar 2025 10:45:14,BUY,76,26 Mar 2025 10:45:29,344.5,11521.25
1296,NIFTY27MAR2523550PE,65,BUY,21.8,27 Mar 2025 10:45:14,SELL,22.85,27 Mar 2025 10:49:44,68.25,11329.5
1296,NIFTY27MAR2523600PE,65,SELL,34.8,27 Mar 2025 10:45:14,BUY,38.8,27 Mar 2025 10:50:00,-260,11329.5
1297,NIFTY03APR2523700PE,65,BUY,166.35,28 Mar 2025 10:45:14,SELL,153.85,28 Mar 2025 10:48:14,-812.5,11459.5
1297,NIFTY03APR2523750PE,65,SELL,194.55,28 Mar 2025 10:45:14,BUY,180.05,28 Mar 2025 10:48:14,942.5,11459.5
1298,NIFTY03APR2523400PE,65,BUY,131.55,01 Apr 2025 10:45:14,SELL,138.1,01 Apr 2025 10:49:44,425.75,11202.75
1298,NIFTY03APR2523450PE,65,SELL,159.6,01 Apr 2025 10:45:14,BUY,170.1,01 Apr 2025 10:50:00,-682.5,11202.75
1299,NIFTY03APR2523350PE,65,BUY,121.15,02 Apr 2025 10:45:14,SELL,110.9,02 Apr 2025 10:50:29,-666.25,11349
1299,NIFTY03APR2523400PE,65,SELL,155.1,02 Apr 2025 10:45:14,BUY,142.6,02 Apr 2025 10:50:29,812.5,11349
1300,NIFTY03APR2523350PE,65,BUY,76.85,03 Apr 2025 10:45:14,SELL,80.65,03 Apr 2025 10:46:44,247,11472.5
1300,NIFTY03APR2523400PE,65,SELL,123.3,03 Apr 2025 10:45:14,BUY,125.2,03 Apr 2025 10:47:00,-123.5,11472.5
1301,NIFTY09APR2523000PE,65,BUY,169.8,04 Apr 2025 10:45:14,SELL,163.5,04 Apr 2025 10:46:00,-409.5,11605.75
1301,NIFTY09APR2523050PE,65,SELL,199.5,04 Apr 2025 10:45:14,BUY,191.15,04 Apr 2025 10:46:00,542.75,11605.75
1302,NIFTY09APR2522050PE,65,BUY,290.05,07 Apr 2025 10:45:14,SELL,276.05,07 Apr 2025 10:50:00,-910,11869
1302,NIFTY09APR2522100PE,65,SELL,310.45,07 Apr 2025 10:45:14,BUY,292.4,07 Apr 2025 10:50:00,1173.25,11869
1303,NIFTY09APR2522300PE,65,BUY,187.65,08 Apr 2025 10:45:14,SELL,197,08 Apr 2025 10:49:44,607.75,12652.25
1303,NIFTY09APR2522350PE,65,SELL,207.95,08 Apr 2025 10:45:14,BUY,205.25,08 Apr 2025 10:50:00,175.5,12652.25
1304,NIFTY09APR2522400PE,65,BUY,40.2,09 Apr 2025 10:45:14,SELL,30.15,09 Apr 2025 10:49:29,-653.25,10660
1304,NIFTY09APR2522450PE,65,SELL,82.45,09 Apr 2025 10:45:14,BUY,103.05,09 Apr 2025 11:06:44,-1339,10660
1305,NIFTY17APR2522800PE,65,BUY,218.6,11 Apr 2025 10:45:14,SELL,192.4,11 Apr 2025 11:02:29,-1703,10796.5
1305,NIFTY17APR2522850PE,65,SELL,241.8,11 Apr 2025 10:45:14,BUY,213.5,11 Apr 2025 11:02:29,1839.5,10796.5
1306,NIFTY17APR2523300PE,65,BUY,108.65,15 Apr 2025 10:45:14,SELL,100.5,15 Apr 2025 12:10:14,-529.75,10942.75
1306,NIFTY17APR2523350PE,65,SELL,134.4,15 Apr 2025 10:45:14,BUY,124,15 Apr 2025 12:10:14,676,10942.75
1307,NIFTY17APR2523250PE,65,BUY,67.95,16 Apr 2025 10:45:14,SELL,63.65,16 Apr 2025 10:45:29,-279.5,11098.75
1307,NIFTY17APR2523300PE,65,SELL,93.7,16 Apr 2025 10:45:14,BUY,87,16 Apr 2025 10:45:29,435.5,11098.75
1308,NIFTY17APR2523400PE,65,BUY,61.65,17 Apr 2025 10:45:14,SELL,55.35,17 Apr 2025 10:46:29,-409.5,11326.25
1308,NIFTY17APR2523450PE,65,SELL,90.75,17 Apr 2025 10:45:14,BUY,80.95,17 Apr 2025 10:46:29,637,11326.25
1309,NIFTY24APR2524000PE,65,BUY,114.8,21 Apr 2025 10:45:14,SELL,111.15,21 Apr 2025 10:45:29,-237.25,11475.75
1309,NIFTY24APR2524050PE,65,SELL,137.15,21 Apr 2025 10:45:14,BUY,131.2,21 Apr 2025 10:45:29,386.75,11475.75
1310,NIFTY24APR2524150PE,65,BUY,70.45,22 Apr 2025 10:45:14,SELL,73.95,22 Apr 2025 10:48:14,227.5,11592.75
1310,NIFTY24APR2524200PE,65,SELL,92.65,22 Apr 2025 10:45:14,BUY,94.35,22 Apr 2025 10:48:29,-110.5,11592.75
1311,NIFTY24APR2524150PE,65,BUY,70.5,23 Apr 2025 10:45:14,SELL,66.55,23 Apr 2025 10:47:14,-256.75,11732.5
1311,NIFTY24APR2524200PE,65,SELL,95.2,23 Apr 2025 10:45:14,BUY,89.1,23 Apr 2025 10:47:14,396.5,11732.5
1312,NIFTY24APR2524200PE,65,BUY,8.65,24 Apr 2025 10:45:14,SELL,9.05,24 Apr 2025 10:48:44,26,11680.5
1312,NIFTY24APR2524250PE,65,SELL,14.9,24 Apr 2025 10:45:14,BUY,16.1,24 Apr 2025 10:49:00,-78,11680.5
1313,NIFTY30APR2524050PE,65,BUY,223.05,25 Apr 2025 10:45:14,SELL,221.35,25 Apr 2025 10:46:14,-110.5,11846.25
1313,NIFTY30APR2524100PE,65,SELL,252.55,25 Apr 2025 10:45:14,BUY,248.3,25 Apr 2025 10:46:14,276.25,11846.25
1314,NIFTY30APR2524350PE,65,BUY,163.05,28 Apr 2025 10:45:14,SELL,153.15,28 Apr 2025 10:46:29,-643.5,11989.25
1314,NIFTY30APR2524400PE,65,SELL,196,28 Apr 2025 10:45:14,BUY,183.9,28 Apr 2025 10:46:29,786.5,11989.25
1315,NIFTY30APR2524400PE,65,BUY,128.55,29 Apr 2025 10:45:14,SELL,109.55,29 Apr 2025 10:49:29,-1235,12168
1315,NIFTY30APR2524450PE,65,SELL,165.8,29 Apr 2025 10:45:14,BUY,144.05,29 Apr 2025 10:49:29,1413.75,12168
1316,NIFTY30APR2524350PE,65,BUY,48.65,30 Apr 2025 10:45:14,SELL,51.05,30 Apr 2025 10:45:44,156,12311
1316,NIFTY30APR2524400PE,65,SELL,93.7,30 Apr 2025 10:45:14,BUY,93.9,30 Apr 2025 10:46:00,-13,12311
1317,NIFTY08MAY2524550PE,65,BUY,186.8,02 May 2025 10:45:14,SELL,190.55,02 May 2025 10:52:00,243.75,12480
1317,NIFTY08MAY2524600PE,65,SELL,211.6,02 May 2025 10:45:14,BUY,212.75,02 May 2025 10:52:00,-74.75,12480
1318,NIFTY08MAY2524600PE,65,BUY,151.8,05 May 2025 10:45:14,SELL,159.35,05 May 2025 10:50:44,490.75,12405.25
1318,NIFTY08MAY2524650PE,65,SELL,181.65,05 May 2025 10:45:14,BUY,190.35,05 May 2025 10:51:00,-565.5,12405.25
1319,NIFTY08MAY2524450PE,65,BUY,96.55,06 May 2025 10:45:14,SELL,101.35,06 May 2025 11:03:44,312,12333.75
1319,NIFTY08MAY2524500PE,65,SELL,130.45,06 May 2025 10:45:14,BUY,136.35,06 May 2025 11:04:00,-383.5,12333.75
1320,NIFTY08MAY2524400PE,65,BUY,99.95,07 May 2025 10:45:14,SELL,104.9,07 May 2025 10:50:44,321.75,12148.5
1320,NIFTY08MAY2524450PE,65,SELL,133.2,07 May 2025 10:45:14,BUY,141,07 May 2025 10:51:00,-507,12148.5
1321,NIFTY08MAY2524450PE,65,BUY,69,08 May 2025 10:45:14,SELL,72.45,08 May 2025 10:47:44,224.25,12099.75
1321,NIFTY08MAY2524500PE,65,SELL,116.85,08 May 2025 10:45:14,BUY,121.05,08 May 2025 10:48:00,-273,12099.75
1322,NIFTY15MAY2524000PE,65,BUY,251.95,09 May 2025 10:45:14,SELL,264.5,09 May 2025 10:51:44,815.75,12125.75
1322,NIFTY15MAY2524050PE,65,SELL,272.85,09 May 2025 10:45:14,BUY,285,09 May 2025 10:52:00,-789.75,12125.75
1323,NIFTY15MAY2524750PE,65,BUY,191.35,12 May 2025 10:45:14,SELL,200.9,12 May 2025 10:46:44,620.75,11856
1323,NIFTY15MAY2524800PE,65,SELL,217.9,12 May 2025 10:45:14,BUY,231.6,12 May 2025 10:47:00,-890.5,11856
1324,NIFTY15MAY2524750PE,65,BUY,233.5,13 May 2025 10:45:14,SELL,179.5,13 May 2025 11:02:29,-3510,12034.75
1324,NIFTY15MAY2524800PE,65,SELL,260,13 May 2025 10:45:14,BUY,203.25,13 May 2025 11:02:29,3688.75,12034.75
1325,NIFTY15MAY2524750PE,65,BUY,121.2,14 May 2025 10:45:14,SELL,127.25,14 May 2025 10:46:44,393.25,12164.75
1325,NIFTY15MAY2524800PE,65,SELL,151.9,14 May 2025 10:45:14,BUY,155.95,14 May 2025 10:47:00,-263.25,12164.75
1326,NIFTY15MAY2524750PE,65,BUY,117.15,15 May 2025 10:45:14,SELL,123,15 May 2025 10:45:44,380.25,12151.75
1326,NIFTY15MAY2524800PE,65,SELL,142.3,15 May 2025 10:45:14,BUY,148.35,15 May 2025 10:46:00,-393.25,12151.75
1327,NIFTY22MAY2525000PE,65,BUY,181.75,16 May 2025 10:45:14,SELL,190.8,16 May 2025 11:03:44,588.25,12190.75
1327,NIFTY22MAY2525050PE,65,SELL,208,16 May 2025 10:45:14,BUY,216.45,16 May 2025 11:04:00,-549.25,12190.75
1328,NIFTY22MAY2525000PE,65,BUY,156.85,19 May 2025 10:45:14,SELL,153.6,19 May 2025 10:49:14,-211.25,12353.25
1328,NIFTY22MAY2525050PE,65,SELL,182.9,19 May 2025 10:45:14,BUY,177.15,19 May 2025 10:49:14,373.75,12353.25
1329,NIFTY22MAY2524950PE,65,BUY,135,20 May 2025 10:45:14,SELL,116.9,20 May 2025 10:45:29,-1176.5,12509.25
1329,NIFTY22MAY2525000PE,65,SELL,163.05,20 May 2025 10:45:14,BUY,142.55,20 May 2025 10:45:29,1332.5,12509.25
1330,NIFTY22MAY2524950PE,65,BUY,125.45,21 May 2025 10:45:14,SELL,131.7,21 May 2025 10:45:44,406.25,12580.75
1330,NIFTY22MAY2525000PE,65,SELL,153,21 May 2025 10:45:14,BUY,158.15,21 May 2025 10:46:00,-334.75,12580.75
1331,NIFTY22MAY2524600PE,65,BUY,40.75,22 May 2025 10:45:14,SELL,42.75,22 May 2025 10:46:44,130,12879.75
1331,NIFTY22MAY2524650PE,65,SELL,79.85,22 May 2025 10:45:14,BUY,77.25,22 May 2025 10:47:00,169,12879.75
1332,NIFTY29MAY2524800PE,65,BUY,178.15,23 May 2025 10:45:14,SELL,160.25,23 May 2025 10:48:14,-1163.5,13029.25
1332,NIFTY29MAY2524850PE,65,SELL,200.25,23 May 2025 10:45:14,BUY,180.05,23 May 2025 10:48:14,1313,13029.25
1333,NIFTY29MAY2524950PE,65,BUY,189.05,26 May 2025 10:45:14,SELL,198.5,26 May 2025 10:49:44,614.25,13273
1333,NIFTY29MAY2525000PE,65,SELL,211.65,26 May 2025 10:45:14,BUY,217.35,26 May 2025 10:50:00,-370.5,13273
1334,NIFTY29MAY2524750PE,65,BUY,189.7,27 May 2025 10:45:14,SELL,165.1,27 May 2025 10:55:29,-1599,13448.5
1334,NIFTY29MAY2524800PE,65,SELL,215.35,27 May 2025 10:45:14,BUY,188.05,27 May 2025 10:55:29,1774.5,13448.5
1335,NIFTY29MAY2524700PE,65,BUY,112.7,28 May 2025 10:45:14,SELL,104.1,28 May 2025 10:45:29,-559,13578.5
1335,NIFTY29MAY2524750PE,65,SELL,138.15,28 May 2025 10:45:14,BUY,127.55,28 May 2025 10:45:29,689,13578.5
1336,NIFTY29MAY2524700PE,65,BUY,33.2,29 May 2025 10:45:14,SELL,25.8,29 May 2025 10:47:29,-481,13793
1336,NIFTY29MAY2524750PE,65,SELL,52.7,29 May 2025 10:45:14,BUY,42,29 May 2025 10:47:29,695.5,13793
1337,NIFTY05JUN2524800PE,65,BUY,229.85,30 May 2025 10:45:14,SELL,241.3,30 May 2025 10:45:44,744.25,13721.5
